judgment	duration	metrics.worker.agreement	output.keywords	output.keywords.agreement	started	submitted	unit	worker
1641484898	35	0.75	Counter({'the_word_engage': 1, 'computer_voice': 1})	0.75	2015-05-22 18:18:02	2015-05-22 18:18:37	724918329	11178231
1641531847	16	0	Counter({'mans_voice': 1})	0	2015-05-22 19:02:45	2015-05-22 19:03:01	724918329	31184650
1641553425	26	0	Counter({'automated_voice': 1})	0	2015-05-22 19:19:05	2015-05-22 19:19:31	724918329	13864884
1641606578	73	0.4982728791	Counter({'computer_voice': 2, 'the_word_engage': 1})	0.4982728791	2015-05-22 19:53:39	2015-05-22 19:54:52	724918329	31947120
1641618499	45	0.6575959492	Counter({'the_word_engage': 1})	0.6575959492	2015-05-22 20:02:11	2015-05-22 20:02:56	724918329	32732290
1641647880	37	0.6575959492	Counter({'the_word_engage': 1})	0.6575959492	2015-05-22 20:22:26	2015-05-22 20:23:03	724918329	7397477
1641661499	22	0.3123475238	Counter({'robot': 1})	0.3123475238	2015-05-22 20:31:40	2015-05-22 20:32:02	724918329	31861180
1641690240	65	0.6575959492	Counter({'the_word_engage': 1})	0.6575959492	2015-05-22 20:56:47	2015-05-22 20:57:52	724918329	6331127
1641400844	20	0	Counter({'whirr': 1})	0	2015-05-22 16:25:16	2015-05-22 16:25:36	724918330	18805669
1641452638	34	0	Counter({'water': 1, 'turn_page': 1})	0	2015-05-22 17:41:37	2015-05-22 17:42:11	724918330	20312760
1641484901	35	0	Counter({'fan_belt': 1})	0	2015-05-22 18:18:02	2015-05-22 18:18:37	724918330	11178231
1641531852	16	0	Counter({'ripping': 1})	0	2015-05-22 19:02:45	2015-05-22 19:03:01	724918330	31184650
1641553409	26	0	Counter({'paper_turning': 1})	0	2015-05-22 19:19:05	2015-05-22 19:19:31	724918330	13864884
1641606581	73	0	Counter({'sploshing': 1, 'noise': 1, 'electric': 1})	0	2015-05-22 19:53:39	2015-05-22 19:54:52	724918330	31947120
1641618495	45	0	Counter({'camera_cliks': 1})	0	2015-05-22 20:02:11	2015-05-22 20:02:56	724918330	32732290
1641647883	37	0	Counter({'high_winds': 1})	0	2015-05-22 20:22:26	2015-05-22 20:23:03	724918330	7397477
1641661508	22	0	Counter({'static': 1})	0	2015-05-22 20:31:40	2015-05-22 20:32:02	724918330	31861180
1641690243	65	0	Counter({'papers_shuffled': 1})	0	2015-05-22 20:56:47	2015-05-22 20:57:52	724918330	6331127
1641401141	24	0	Counter({'roar': 1})	0	2015-05-22 16:25:39	2015-05-22 16:26:03	724918331	18805669
1641453080	30	0.1313064329	Counter({'speech': 1, 'robotic': 1})	0.1313064329	2015-05-22 17:42:13	2015-05-22 17:42:43	724918331	20312760
1641485499	30	0.5883484054	Counter({'computer_voice': 1})	0.5883484054	2015-05-22 18:18:38	2015-05-22 18:19:08	724918331	11178231
1641532188	16	0.5883484054	Counter({'computer_voice': 1})	0.5883484054	2015-05-22 19:03:01	2015-05-22 19:03:17	724918331	31184650
1641554276	25	0	Counter({'automated_voice': 1})	0	2015-05-22 19:19:34	2015-05-22 19:19:59	724918331	13864884
1641607638	33	0.4	Counter({'computer_voice': 2, 'arrival': 1})	0.4	2015-05-22 19:54:58	2015-05-22 19:55:31	724918331	31947120
1641620223	66	0.377964473	Counter({'the_word_rifle': 1})	0.377964473	2015-05-22 20:02:58	2015-05-22 20:04:04	724918331	32732290
1641648803	31	0.377964473	Counter({'the_word_rifle': 1})	0.377964473	2015-05-22 20:23:04	2015-05-22 20:23:35	724918331	7397477
1641676168	19	0.1825741858	Counter({'robotic': 1})	0.1825741858	2015-05-22 20:44:25	2015-05-22 20:44:44	724918331	31861180
1641691074	55	0.377964473	Counter({'the_word_rifle': 1})	0.377964473	2015-05-22 20:57:54	2015-05-22 20:58:49	724918331	6331127
1641401139	24	0	Counter({'bee_boop': 1})	0	2015-05-22 16:25:39	2015-05-22 16:26:03	724918332	18805669
1641453062	30	0.1825741858	Counter({'buttons': 1, 'robot': 1})	0.1825741858	2015-05-22 17:42:13	2015-05-22 17:42:43	724918332	20312760
1641485500	30	0	Counter({'pinball_machine': 1})	0	2015-05-22 18:18:38	2015-05-22 18:19:08	724918332	11178231
1641532189	16	0	Counter({'fuzz': 1, 'electronic': 1})	0	2015-05-22 19:03:01	2015-05-22 19:03:17	724918332	31184650
1641554274	25	0.25	Counter({'robot': 1})	0.25	2015-05-22 19:19:34	2015-05-22 19:19:59	724918332	13864884
1641607635	33	0.3922322703	Counter({'beeping': 1, 'computer_sound': 1})	0.3922322703	2015-05-22 19:54:58	2015-05-22 19:55:31	724918332	31947120
1641620225	66	0	Counter({'moog': 1})	0	2015-05-22 20:02:58	2015-05-22 20:04:04	724918332	32732290
1641648801	31	0.25	Counter({'computer_sound': 1})	0.25	2015-05-22 20:23:04	2015-05-22 20:23:35	724918332	7397477
1641676162	19	0.25	Counter({'beeping': 1})	0.25	2015-05-22 20:44:25	2015-05-22 20:44:44	724918332	31861180
1641691073	55	0	Counter({'synthesizer': 1})	0	2015-05-22 20:57:54	2015-05-22 20:58:49	724918332	6331127
1641401133	24	0	Counter({'static': 1})	0	2015-05-22 16:25:39	2015-05-22 16:26:03	724918333	18805669
1641453064	30	0	Counter({'steps': 1, 'take': 1, 'select': 1})	0	2015-05-22 17:42:13	2015-05-22 17:42:43	724918333	20312760
1641485501	30	0	Counter({'open_mike': 1})	0	2015-05-22 18:18:38	2015-05-22 18:19:08	724918333	11178231
1641532184	16	0	Counter({'water': 1})	0	2015-05-22 19:03:01	2015-05-22 19:03:17	724918333	31184650
1641554271	25	0	Counter({'recording': 1})	0	2015-05-22 19:19:34	2015-05-22 19:19:59	724918333	13864884
1641607636	33	0.1601281538	Counter({'ambient': 1, 'rain': 1, 'crackling': 1})	0.1601281538	2015-05-22 19:54:58	2015-05-22 19:55:31	724918333	31947120
1641620222	66	0	Counter({'jogging': 1})	0	2015-05-22 20:02:58	2015-05-22 20:04:04	724918333	32732290
1641648794	31	0	Counter({'horse_trotting': 1})	0	2015-05-22 20:23:04	2015-05-22 20:23:35	724918333	7397477
1641676172	19	0.1601281538	Counter({'ruffle': 1, 'rain': 1, 'crack': 1})	0.1601281538	2015-05-22 20:44:25	2015-05-22 20:44:44	724918333	31861180
1641691091	55	0	Counter({'walking': 1})	0	2015-05-22 20:57:54	2015-05-22 20:58:49	724918333	6331127
1641555351	32	0.179605302	Counter({'thud': 1})	0.179605302	2015-05-22 19:20:01	2015-05-22 19:20:33	724918334	13864884
1641608910	44	0	Counter({'small': 1, 'shot': 1, 'gun': 1})	0	2015-05-22 19:55:35	2015-05-22 19:56:19	724918334	31947120
1641621586	51	0	Counter({'hammer': 1})	0	2015-05-22 20:04:12	2015-05-22 20:05:03	724918334	32732290
1641649553	26	0.5773502692	Counter({'bang': 1})	0.5773502692	2015-05-22 20:23:37	2015-05-22 20:24:03	724918334	7397477
1641676621	26	0.5773502692	Counter({'bang': 1, 'boom': 1})	0.5773502692	2015-05-22 20:44:45	2015-05-22 20:45:11	724918334	31861180
1641692296	74	0	Counter({'something_bowed': 1})	0	2015-05-22 20:58:50	2015-05-22 21:00:04	724918334	6331127
1641698954	27	0.179605302	Counter({'drum': 1})	0.179605302	2015-05-22 21:06:55	2015-05-22 21:07:22	724918334	27914150
1641734162	58	0.5773502692	Counter({'bang': 1})	0.5773502692	2015-05-22 21:43:50	2015-05-22 21:44:48	724918334	26904668
1641747352	36	0.179605302	Counter({'thud': 1})	0.179605302	2015-05-22 21:59:08	2015-05-22 21:59:44	724918334	13300986
1641747547	76	0.5590169944	Counter({'strike': 1, 'bang': 1, 'drum': 1, 'boom': 1})	0.5590169944	2015-05-22 21:58:46	2015-05-22 22:00:02	724918334	26477466
1641555355	32	0	Counter({'paper_turning': 1})	0	2015-05-22 19:20:01	2015-05-22 19:20:33	724918335	13864884
1641608911	44	0	Counter({'firecracker': 1})	0	2015-05-22 19:55:35	2015-05-22 19:56:19	724918335	31947120
1641621580	51	0	Counter({'pistol': 1})	0	2015-05-22 20:04:12	2015-05-22 20:05:03	724918335	32732290
1641649556	26	0	Counter({'turning_page': 1})	0	2015-05-22 20:23:37	2015-05-22 20:24:03	724918335	7397477
1641676620	26	0	Counter({'clap': 1})	0	2015-05-22 20:44:45	2015-05-22 20:45:11	724918335	31861180
1641692292	74	0	Counter({'cards_shuffled': 1})	0	2015-05-22 20:58:50	2015-05-22 21:00:04	724918335	6331127
1641698956	27	0.2886751346	Counter({'crackling': 1})	0.2886751346	2015-05-22 21:06:55	2015-05-22 21:07:22	724918335	27914150
1641734163	58	0	Counter({'shutter': 1})	0	2015-05-22 21:43:50	2015-05-22 21:44:48	724918335	26904668
1641747354	36	0	Counter({'ripping': 1})	0	2015-05-22 21:59:08	2015-05-22 21:59:44	724918335	13300986
1641747540	76	0.1666666667	Counter({'fizzing': 1, 'crackle': 1, 'popping': 1, 'crackling': 1})	0.1666666667	2015-05-22 21:58:46	2015-05-22 22:00:02	724918335	26477466
1641555372	32	0.2236067977	Counter({'beginning_of_music': 1})	0.2236067977	2015-05-22 19:20:01	2015-05-22 19:20:33	724918336	13864884
1641608907	44	0.1360827635	Counter({'machine': 1, 'noise': 1, 'moving': 1})	0.1360827635	2015-05-22 19:55:35	2015-05-22 19:56:19	724918336	31947120
1641621581	51	0	Counter({'scanner': 1})	0	2015-05-22 20:04:12	2015-05-22 20:05:03	724918336	32732290
1641649554	26	0.2236067977	Counter({'beginning_of_music': 1})	0.2236067977	2015-05-22 20:23:37	2015-05-22 20:24:03	724918336	7397477
1641676619	26	0	Counter({'click': 1, 'beeper': 1})	0	2015-05-22 20:44:45	2015-05-22 20:45:11	724918336	31861180
1641692294	74	0	Counter({'device_turned_on': 1})	0	2015-05-22 20:58:50	2015-05-22 21:00:04	724918336	6331127
1641698955	27	0	Counter({'whirring': 1})	0	2015-05-22 21:06:55	2015-05-22 21:07:22	724918336	27914150
1641734165	58	0.2236067977	Counter({'printing': 1})	0.2236067977	2015-05-22 21:43:50	2015-05-22 21:44:48	724918336	26904668
1641747361	36	0.2236067977	Counter({'machine': 1})	0.2236067977	2015-05-22 21:59:08	2015-05-22 21:59:44	724918336	13300986
1641747533	76	0.1118033989	Counter({'office': 1, 'printing': 1, 'technology': 1, 'photocopier': 1, 'printer': 1})	0.1118033989	2015-05-22 21:58:46	2015-05-22 22:00:02	724918336	26477466
1641623056	60	0	Counter({'machine_gun': 1})	0	2015-05-22 20:05:06	2015-05-22 20:06:06	724918337	32732290
1641678389	83	0	Counter({'bump': 1, 'thumping': 1})	0	2015-05-22 20:45:15	2015-05-22 20:46:38	724918337	31861180
1641692944	47	0	Counter({'pop_gun': 1})	0	2015-05-22 21:00:05	2015-05-22 21:00:52	724918337	6331127
1641699510	36	0.2236067977	Counter({'banging': 1})	0.2236067977	2015-05-22 21:07:23	2015-05-22 21:07:59	724918337	27914150
1641734749	39	0	Counter({'rat_atat_tat': 1})	0	2015-05-22 21:44:50	2015-05-22 21:45:29	724918337	26904668
1641748278	68	0.2236067977	Counter({'tapping': 1})	0.2236067977	2015-05-22 21:59:45	2015-05-22 22:00:53	724918337	13300986
1641748908	96	0.2581988897	Counter({'knocking': 1, 'woodpecker': 1, 'tapping': 1, 'banging': 1})	0.2581988897	2015-05-22 22:00:05	2015-05-22 22:01:41	724918337	26477466
1641772629	38	0	Counter({'drum_machine': 2, 'musical': 1})	0	2015-05-22 22:27:29	2015-05-22 22:28:07	724918337	23287154
1641786131	60	0	Counter({'quick': 1, 'choppy': 1})	0	2015-05-22 22:43:50	2015-05-22 22:44:50	724918337	14583334
1641794561	28	0	Counter({'crack': 1})	0	2015-05-22 22:56:52	2015-05-22 22:57:20	724918337	32562748
1641623042	60	0	Counter({'bucket': 1})	0	2015-05-22 20:05:06	2015-05-22 20:06:06	724918338	32732290
1641678388	83	0.2886751346	Counter({'metal': 1, 'whack': 1})	0.2886751346	2015-05-22 20:45:15	2015-05-22 20:46:38	724918338	31861180
1641692945	47	0	Counter({'chair_collapsed': 1})	0	2015-05-22 21:00:05	2015-05-22 21:00:52	724918338	6331127
1641699512	36	0.1924500897	Counter({'clang': 1})	0.1924500897	2015-05-22 21:07:23	2015-05-22 21:07:59	724918338	27914150
1641734750	39	0.1924500897	Counter({'bang_on_tin': 1})	0.1924500897	2015-05-22 21:44:50	2015-05-22 21:45:29	724918338	26904668
1641748280	68	0	Counter({'clink': 1})	0	2015-05-22 21:59:45	2015-05-22 22:00:53	724918338	13300986
1641748910	96	0.3077935056	Counter({'strike': 1, 'drum': 1, 'metal': 1, 'clash': 1, 'steel': 1})	0.3077935056	2015-05-22 22:00:05	2015-05-22 22:01:41	724918338	26477466
1641772635	38	0.2407717062	Counter({'drum': 1, 'hit': 1, 'bang_on_tin': 1})	0.2407717062	2015-05-22 22:27:29	2015-05-22 22:28:07	724918338	23287154
1641786132	60	0.4522670169	Counter({'metal': 1, 'clang': 1})	0.4522670169	2015-05-22 22:43:50	2015-05-22 22:44:50	724918338	14583334
1641794558	28	0	Counter({'shhp': 1})	0	2015-05-22 22:56:52	2015-05-22 22:57:20	724918338	32562748
1641623043	60	0	Counter({'electrodrums': 1})	0	2015-05-22 20:05:06	2015-05-22 20:06:06	724918339	32732290
1641678397	83	0	Counter({'drilling': 1})	0	2015-05-22 20:45:15	2015-05-22 20:46:38	724918339	31861180
1641692947	47	0	Counter({'tremors': 1})	0	2015-05-22 21:00:05	2015-05-22 21:00:52	724918339	6331127
1641699513	36	0	Counter({'buzzing': 1})	0	2015-05-22 21:07:23	2015-05-22 21:07:59	724918339	27914150
1641734743	39	0	Counter({'double_bang': 1})	0	2015-05-22 21:44:50	2015-05-22 21:45:29	724918339	26904668
1641748277	68	0	Counter({'sproing': 1})	0	2015-05-22 21:59:45	2015-05-22 22:00:53	724918339	13300986
1641748911	96	0	Counter({'industrial': 1, 'laser': 1, 'sci_fi': 1, 'warning': 1, 'spaceship': 1, 'futuristic': 1})	0	2015-05-22 22:00:05	2015-05-22 22:01:41	724918339	26477466
1641772652	38	0.1490711985	Counter({'drumroll': 1, 'music': 1, 'drum_solo': 1})	0.1490711985	2015-05-22 22:27:29	2015-05-22 22:28:07	724918339	23287154
1641786130	60	0.1767766953	Counter({'drumroll': 1, 'synthesized': 1})	0.1767766953	2015-05-22 22:43:50	2015-05-22 22:44:50	724918339	14583334
1641794559	28	0	Counter({'boom': 1})	0	2015-05-22 22:56:52	2015-05-22 22:57:20	724918339	32562748
1641624161	35	0	Counter({'slot_machine': 1})	0	2015-05-22 20:06:08	2015-05-22 20:06:43	724918340	32732290
1641700067	39	0.2886751346	Counter({'scraping': 1})	0.2886751346	2015-05-22 21:08:01	2015-05-22 21:08:40	724918340	27914150
1641735955	68	0	Counter({'ket_insert': 1})	0	2015-05-22 21:45:30	2015-05-22 21:46:38	724918340	26904668
1641749068	56	0	Counter({'clink': 1})	0	2015-05-22 22:00:54	2015-05-22 22:01:50	724918340	13300986
1641773457	60	0.1825741858	Counter({'scraping': 1, 'knife': 1, 'realistic': 1})	0.1825741858	2015-05-22 22:28:08	2015-05-22 22:29:08	724918340	23287154
1641786657	38	0	Counter({'cutting': 1})	0	2015-05-22 22:44:52	2015-05-22 22:45:30	724918340	14583334
1641801362	23	0	Counter({'change_money': 1})	0	2015-05-22 23:07:21	2015-05-22 23:07:44	724918340	32562748
1641808129	29	0	Counter({'tick': 1})	0	2015-05-22 23:18:09	2015-05-22 23:18:38	724918340	30313955
1641839758	95	0	Counter({'click': 1, 'tic': 1})	0	2015-05-23 00:07:19	2015-05-23 00:08:54	724918340	11460728
1641847035	23	0	Counter({'starting_car': 1})	0	2015-05-23 00:20:09	2015-05-23 00:20:32	724918340	32549163
1641624162	35	0	Counter({'coins': 1})	0	2015-05-22 20:06:08	2015-05-22 20:06:43	724918341	32732290
1641700068	39	0	Counter({'crushing': 1})	0	2015-05-22 21:08:01	2015-05-22 21:08:40	724918341	27914150
1641735958	68	0	Counter({'tick_tock': 1})	0	2015-05-22 21:45:30	2015-05-22 21:46:38	724918341	26904668
1641749072	56	0	Counter({'clink': 1})	0	2015-05-22 22:00:54	2015-05-22 22:01:50	724918341	13300986
1641773454	60	0	Counter({'creak': 1, 'door': 1, 'ambient': 1})	0	2015-05-22 22:28:08	2015-05-22 22:29:08	724918341	23287154
1641786661	38	0	Counter({'twist': 1})	0	2015-05-22 22:44:52	2015-05-22 22:45:30	724918341	14583334
1641801361	23	0.3015113446	Counter({'can_open': 1})	0.3015113446	2015-05-22 23:07:21	2015-05-22 23:07:44	724918341	32562748
1641808130	29	0	Counter({'snap': 1})	0	2015-05-22 23:18:09	2015-05-22 23:18:38	724918341	30313955
1641839749	95	0	Counter({'click': 1})	0	2015-05-23 00:07:19	2015-05-23 00:08:54	724918341	11460728
1641847033	23	0.3015113446	Counter({'can_open': 1})	0.3015113446	2015-05-23 00:20:09	2015-05-23 00:20:32	724918341	32549163
1641624159	35	0	Counter({'electricity': 1})	0	2015-05-22 20:06:08	2015-05-22 20:06:43	724918342	32732290
1641700069	39	0	Counter({'clapping': 1})	0	2015-05-22 21:08:01	2015-05-22 21:08:40	724918342	27914150
1641735957	68	0	Counter({'crashing_down_stairs': 1})	0	2015-05-22 21:45:30	2015-05-22 21:46:38	724918342	26904668
1641749065	56	0	Counter({'ripping': 1, 'metallic': 1})	0	2015-05-22 22:00:54	2015-05-22 22:01:50	724918342	13300986
1641773455	60	0	Counter({'weapon': 1, 'lasers': 1, 'futuristic': 1, 'sci_fi': 1})	0	2015-05-22 22:28:08	2015-05-22 22:29:08	724918342	23287154
1641786664	38	0	Counter({'whip': 1})	0	2015-05-22 22:44:52	2015-05-22 22:45:30	724918342	14583334
1641801363	23	0	Counter({'water_splashing': 1})	0	2015-05-22 23:07:21	2015-05-22 23:07:44	724918342	32562748
1641808144	29	0	Counter({'zap': 1})	0	2015-05-22 23:18:09	2015-05-22 23:18:38	724918342	30313955
1641839754	95	0	Counter({'explosion': 2, 'dragging': 1, 'popping': 1})	0	2015-05-23 00:07:19	2015-05-23 00:08:54	724918342	11460728
1641847032	23	0	Counter({'tennis': 1})	0	2015-05-23 00:20:09	2015-05-23 00:20:32	724918342	32549163
1641700359	18	0	Counter({'crack': 1})	0	2015-05-22 21:08:41	2015-05-22 21:08:59	724918343	27914150
1641737532	89	0.4714045208	Counter({'tap': 1})	0.4714045208	2015-05-22 21:46:39	2015-05-22 21:48:08	724918343	26904668
1641750643	101	0.2236067977	Counter({'click': 1})	0.2236067977	2015-05-22 22:01:51	2015-05-22 22:03:32	724918343	13300986
1641774170	49	0.2581988897	Counter({'realistic': 1, 'tap': 1, 'natural': 1, 'quiet': 1})	0.2581988897	2015-05-22 22:29:09	2015-05-22 22:29:58	724918343	23287154
1641787165	50	0.3429971703	Counter({'tap': 1, 'deep': 1})	0.3429971703	2015-05-22 22:45:31	2015-05-22 22:46:21	724918343	14583334
1641801577	20	0	Counter({'slap': 1})	0	2015-05-22 23:07:45	2015-05-22 23:08:05	724918343	32562748
1641808407	30	0	Counter({'snap': 1})	0	2015-05-22 23:18:39	2015-05-22 23:19:09	724918343	30313955
1641840365	51	0.1622214211	Counter({'tick': 1, 'click': 1})	0.1622214211	2015-05-23 00:08:55	2015-05-23 00:09:46	724918343	11460728
1641847160	20	0	Counter({'twig_breaking': 1})	0	2015-05-23 00:20:33	2015-05-23 00:20:53	724918343	32549163
1641862261	52	0	Counter({'song': 1})	0	2015-05-23 00:45:49	2015-05-23 00:46:41	724918343	31848723
1641700340	18	0.2857142857	Counter({'robotic': 1})	0.2857142857	2015-05-22 21:08:41	2015-05-22 21:08:59	724918344	27914150
1641737530	89	0	Counter({'echo': 1})	0	2015-05-22 21:46:39	2015-05-22 21:48:08	724918344	26904668
1641750639	101	0.7624928517	Counter({'electronic_voice': 1})	0.7624928517	2015-05-22 22:01:51	2015-05-22 22:03:32	724918344	13300986
1641774180	49	0.123091491	Counter({'ai': 1, 'words': 1, 'robotic': 1, 'robot_voice': 1, 'android': 1, 'gardens': 1})	0.123091491	2015-05-22 22:29:09	2015-05-22 22:29:58	724918344	23287154
1641787166	50	0.664410597	Counter({'electronic_voice': 1, 'robotic': 1, 'synthesized': 1})	0.664410597	2015-05-22 22:45:31	2015-05-22 22:46:21	724918344	14583334
1641801587	20	0	Counter({'guard': 1})	0	2015-05-22 23:07:45	2015-05-22 23:08:05	724918344	32562748
1641808401	30	0.7624928517	Counter({'electronic_voice': 1})	0.7624928517	2015-05-22 23:18:39	2015-05-22 23:19:09	724918344	30313955
1641840351	51	0.6859943406	Counter({'electronic_voice': 2})	0.6859943406	2015-05-23 00:08:55	2015-05-23 00:09:46	724918344	11460728
1641847163	20	0.7624928517	Counter({'electronic_voice': 1})	0.7624928517	2015-05-23 00:20:33	2015-05-23 00:20:53	724918344	32549163
1641862263	52	0	Counter({'sound': 1})	0	2015-05-23 00:45:49	2015-05-23 00:46:41	724918344	31848723
1641700355	18	0.9258200998	Counter({'beep_telephone': 1})	0.9258200998	2015-05-22 21:08:41	2015-05-22 21:08:59	724918345	27914150
1641737531	89	0	Counter({'high_pitch_whine': 1})	0	2015-05-22 21:46:39	2015-05-22 21:48:08	724918345	26904668
1641750642	101	0.9258200998	Counter({'beep_telephone': 1})	0.9258200998	2015-05-22 22:01:51	2015-05-22 22:03:32	724918345	13300986
1641774177	49	0.5477225575	Counter({'machine': 1, 'electronics': 1, 'beep_telephone': 1})	0.5477225575	2015-05-22 22:29:09	2015-05-22 22:29:58	724918345	23287154
1641787164	50	0.6625891564	Counter({'repetitive': 1, 'beep_telephone': 1})	0.6625891564	2015-05-22 22:45:31	2015-05-22 22:46:21	724918345	14583334
1641801584	20	0.9258200998	Counter({'beep_telephone': 1})	0.9258200998	2015-05-22 23:07:45	2015-05-22 23:08:05	724918345	32562748
1641808402	30	0.9258200998	Counter({'beep_telephone': 1})	0.9258200998	2015-05-22 23:18:39	2015-05-22 23:19:09	724918345	30313955
1641840360	51	0.9258200998	Counter({'beep_telephone': 1})	0.9258200998	2015-05-23 00:08:55	2015-05-23 00:09:46	724918345	11460728
1641847148	20	0	Counter({'alarm': 1})	0	2015-05-23 00:20:33	2015-05-23 00:20:53	724918345	32549163
1641862259	52	0	Counter({'tabla': 1})	0	2015-05-23 00:45:49	2015-05-23 00:46:41	724918345	31848723
1641700589	19	0	Counter({'thud': 1})	0	2015-05-22 21:09:00	2015-05-22 21:09:19	724918346	27914150
1641738081	40	0	Counter({'shut': 1})	0	2015-05-22 21:48:09	2015-05-22 21:48:49	724918346	26904668
1641775122	64	0.1666666667	Counter({'heavy': 1, 'items': 1, 'thump': 1, 'bag_of_things': 1})	0.1666666667	2015-05-22 22:29:59	2015-05-22 22:31:03	724918346	23287154
1641787751	46	0	Counter({'drop': 1})	0	2015-05-22 22:46:23	2015-05-22 22:47:09	724918346	14583334
1641801808	28	0	Counter({'criminal': 1})	0	2015-05-22 23:08:06	2015-05-22 23:08:34	724918346	32562748
1641808777	37	0.2886751346	Counter({'thump': 1})	0.2886751346	2015-05-22 23:19:10	2015-05-22 23:19:47	724918346	30313955
